,gross_income,employee_payroll_tax,employer_payroll_tax,ordinary_income_after_401k,agi_before_business_income_deduction,agi,taxable_income,deduction_type,deductions,personal_exemption_amt,pease_limitation_amt,income_tax_before_credits,qualified_income_tax,selected_tax_before_credits,amt,income_tax_before_credits_with_amt,ctc,actc,eitc,income_tax_after_nonrefundable_credits,income_tax_after_credits,tax_burden,tax_wedge,avg_effective_tax_rate,avg_effective_tax_rate_wo_payroll
7415,74160.0,4254.93,4254.93,55620.0,55620.0,70915.5,46915.5,standard,24000.0,0.0,0,5248.86,5248.86,5248.86,0,5248.86,1300.0,2000.0,0.0,3948.86,3248.86,7503.79,11758.72,0.1012,0.0438
7416,74170.0,4255.50375,4255.50375,55627.5,55627.5,70925.0625,46925.0625,standard,24000.0,0.0,0,5250.01,5250.01,5250.01,0,5250.01,1300.0,2000.0,0.0,3950.01,3250.01,7505.51,11761.02,0.1012,0.0438
7417,74180.0,4256.0775,4256.0775,55635.0,55635.0,70934.625,46934.625,standard,24000.0,0.0,0,5251.15,5251.15,5251.15,0,5251.15,1300.0,2000.0,0.0,3951.15,3251.15,7507.23,11763.31,0.1012,0.0438
7418,74190.0,4256.65125,4256.65125,55642.5,55642.5,70944.1875,46944.1875,standard,24000.0,0.0,0,5252.3,5252.3,5252.3,0,5252.3,1300.0,2000.0,0.0,3952.3,3252.3,7508.95,11765.6,0.1012,0.0438
7419,74200.0,4257.225,4257.225,55650.0,55650.0,70953.75,46953.75,standard,24000.0,0.0,0,5253.45,5253.45,5253.45,0,5253.45,1300.0,2000.0,0.0,3953.45,3253.45,7510.68,11767.9,0.1012,0.0438
7420,74210.0,4257.79875,4257.79875,55657.5,55657.5,70963.3125,46963.3125,standard,24000.0,0.0,0,5254.6,5254.6,5254.6,0,5254.6,1300.0,2000.0,0.0,3954.6,3254.6,7512.4,11770.2,0.1012,0.0439
7421,74220.0,4258.3725,4258.3725,55665.0,55665.0,70972.875,46972.875,standard,24000.0,0.0,0,5255.74,5255.74,5255.74,0,5255.74,1300.0,2000.0,0.0,3955.74,3255.74,7514.11,11772.49,0.1012,0.0439
7422,74230.0,4258.94625,4258.94625,55672.5,55672.5,70982.4375,46982.4375,standard,24000.0,0.0,0,5256.89,5256.89,5256.89,0,5256.89,1300.0,2000.0,0.0,3956.89,3256.89,7515.84,11774.78,0.1013,0.0439
7423,74240.0,4259.5199999999995,4259.5199999999995,55680.0,55680.0,70992.0,46992.0,standard,24000.0,0.0,0,5258.04,5258.04,5258.04,0,5258.04,1300.0,2000.0,0.0,3958.04,3258.04,7517.56,11777.08,0.1013,0.0439
7424,74250.0,4260.09375,4260.09375,55687.5,55687.5,71001.5625,47001.5625,standard,24000.0,0.0,0,5259.19,5259.19,5259.19,0,5259.19,1300.0,2000.0,0.0,3959.19,3259.19,7519.28,11779.38,0.1013,0.0439
7425,74260.0,4260.6675000000005,4260.6675000000005,55695.0,55695.0,71011.125,47011.125,standard,24000.0,0.0,0,5260.34,5260.34,5260.34,0,5260.34,1300.0,2000.0,0.0,3960.34,3260.34,7521.01,11781.68,0.1013,0.0439
7426,74270.0,4261.24125,4261.24125,55702.5,55702.5,71020.6875,47020.6875,standard,24000.0,0.0,0,5261.48,5261.48,5261.48,0,5261.48,1300.0,2000.0,0.0,3961.48,3261.48,7522.72,11783.96,0.1013,0.0439
7427,74280.0,4261.8150000000005,4261.8150000000005,55710.0,55710.0,71030.25,47030.25,standard,24000.0,0.0,0,5262.63,5262.63,5262.63,0,5262.63,1300.0,2000.0,0.0,3962.63,3262.63,7524.45,11786.26,0.1013,0.0439
7428,74290.0,4262.38875,4262.38875,55717.5,55717.5,71039.8125,47039.8125,standard,24000.0,0.0,0,5263.78,5263.78,5263.78,0,5263.78,1300.0,2000.0,0.0,3963.78,3263.78,7526.17,11788.56,0.1013,0.0439
7429,74300.0,4262.9625,4262.9625,55725.0,55725.0,71049.375,47049.375,standard,24000.0,0.0,0,5264.92,5264.92,5264.92,0,5264.92,1300.0,2000.0,0.0,3964.92,3264.92,7527.88,11790.84,0.1013,0.0439
7430,74310.0,4263.53625,4263.53625,55732.5,55732.5,71058.9375,47058.9375,standard,24000.0,0.0,0,5266.07,5266.07,5266.07,0,5266.07,1300.0,2000.0,0.0,3966.07,3266.07,7529.61,11793.14,0.1013,0.044
7431,74320.0,4264.110000000001,4264.110000000001,55740.0,55740.0,71068.5,47068.5,standard,24000.0,0.0,0,5267.22,5267.22,5267.22,0,5267.22,1300.0,2000.0,0.0,3967.22,3267.22,7531.33,11795.44,0.1013,0.044
7432,74330.0,4264.68375,4264.68375,55747.5,55747.5,71078.0625,47078.0625,standard,24000.0,0.0,0,5268.37,5268.37,5268.37,0,5268.37,1300.0,2000.0,0.0,3968.37,3268.37,7533.05,11797.74,0.1013,0.044
7433,74340.0,4265.2575,4265.2575,55755.0,55755.0,71087.625,47087.625,standard,24000.0,0.0,0,5269.51,5269.51,5269.51,0,5269.51,1300.0,2000.0,0.0,3969.51,3269.51,7534.77,11800.02,0.1014,0.044
7434,74350.0,4265.83125,4265.83125,55762.5,55762.5,71097.1875,47097.1875,standard,24000.0,0.0,0,5270.66,5270.66,5270.66,0,5270.66,1300.0,2000.0,0.0,3970.66,3270.66,7536.49,11802.32,0.1014,0.044
7435,74360.0,4266.405,4266.405,55770.0,55770.0,71106.75,47106.75,standard,24000.0,0.0,0,5271.81,5271.81,5271.81,0,5271.81,1300.0,2000.0,0.0,3971.81,3271.81,7538.22,11804.62,0.1014,0.044
7436,74370.0,4266.97875,4266.97875,55777.5,55777.5,71116.3125,47116.3125,standard,24000.0,0.0,0,5272.96,5272.96,5272.96,0,5272.96,1300.0,2000.0,0.0,3972.96,3272.96,7539.94,11806.92,0.1014,0.044
7437,74380.0,4267.5525,4267.5525,55785.0,55785.0,71125.875,47125.875,standard,24000.0,0.0,0,5274.1,5274.1,5274.1,0,5274.1,1300.0,2000.0,0.0,3974.1,3274.1,7541.65,11809.2,0.1014,0.044
7438,74390.0,4268.126249999999,4268.126249999999,55792.5,55792.5,71135.4375,47135.4375,standard,24000.0,0.0,0,5275.25,5275.25,5275.25,0,5275.25,1300.0,2000.0,0.0,3975.25,3275.25,7543.38,11811.5,0.1014,0.044
7439,74400.0,4268.7,4268.7,55800.0,55800.0,71145.0,47145.0,standard,24000.0,0.0,0,5276.4,5276.4,5276.4,0,5276.4,1300.0,2000.0,0.0,3976.4,3276.4,7545.1,11813.8,0.1014,0.044
7440,74410.0,4269.27375,4269.27375,55807.5,55807.5,71154.5625,47154.5625,standard,24000.0,0.0,0,5277.55,5277.55,5277.55,0,5277.55,1300.0,2000.0,0.0,3977.55,3277.55,7546.82,11816.1,0.1014,0.044
7441,74420.0,4269.8475,4269.8475,55815.0,55815.0,71164.125,47164.125,standard,24000.0,0.0,0,5278.69,5278.69,5278.69,0,5278.69,1300.0,2000.0,0.0,3978.69,3278.69,7548.54,11818.39,0.1014,0.0441
7442,74430.0,4270.42125,4270.42125,55822.5,55822.5,71173.6875,47173.6875,standard,24000.0,0.0,0,5279.84,5279.84,5279.84,0,5279.84,1300.0,2000.0,0.0,3979.84,3279.84,7550.26,11820.68,0.1014,0.0441
7443,74440.0,4270.995,4270.995,55830.0,55830.0,71183.25,47183.25,standard,24000.0,0.0,0,5280.99,5280.99,5280.99,0,5280.99,1300.0,2000.0,0.0,3980.99,3280.99,7551.98,11822.98,0.1015,0.0441
7444,74450.0,4271.56875,4271.56875,55837.5,55837.5,71192.8125,47192.8125,standard,24000.0,0.0,0,5282.14,5282.14,5282.14,0,5282.14,1300.0,2000.0,0.0,3982.14,3282.14,7553.71,11825.28,0.1015,0.0441
7445,74460.0,4272.1425,4272.1425,55845.0,55845.0,71202.375,47202.375,standard,24000.0,0.0,0,5283.28,5283.28,5283.28,0,5283.28,1300.0,2000.0,0.0,3983.28,3283.28,7555.42,11827.57,0.1015,0.0441
7446,74470.0,4272.71625,4272.71625,55852.5,55852.5,71211.9375,47211.9375,standard,24000.0,0.0,0,5284.43,5284.43,5284.43,0,5284.43,1300.0,2000.0,0.0,3984.43,3284.43,7557.15,11829.86,0.1015,0.0441
7447,74480.0,4273.29,4273.29,55860.0,55860.0,71221.5,47221.5,standard,24000.0,0.0,0,5285.58,5285.58,5285.58,0,5285.58,1300.0,2000.0,0.0,3985.58,3285.58,7558.87,11832.16,0.1015,0.0441
7448,74490.0,4273.8637499999995,4273.8637499999995,55867.5,55867.5,71231.0625,47231.0625,standard,24000.0,0.0,0,5286.73,5286.73,5286.73,0,5286.73,1300.0,2000.0,0.0,3986.73,3286.73,7560.59,11834.46,0.1015,0.0441
7449,74500.0,4274.4375,4274.4375,55875.0,55875.0,71240.625,47240.625,standard,24000.0,0.0,0,5287.88,5287.88,5287.88,0,5287.88,1300.0,2000.0,0.0,3987.88,3287.88,7562.32,11836.76,0.1015,0.0441
7450,74510.0,4275.0112500000005,4275.0112500000005,55882.5,55882.5,71250.1875,47250.1875,standard,24000.0,0.0,0,5289.02,5289.02,5289.02,0,5289.02,1300.0,2000.0,0.0,3989.02,3289.02,7564.03,11839.04,0.1015,0.0441
7451,74520.0,4275.585,4275.585,55890.0,55890.0,71259.75,47259.75,standard,24000.0,0.0,0,5290.17,5290.17,5290.17,0,5290.17,1300.0,2000.0,0.0,3990.17,3290.17,7565.76,11841.34,0.1015,0.0442
7452,74530.0,4276.1587500000005,4276.1587500000005,55897.5,55897.5,71269.3125,47269.3125,standard,24000.0,0.0,0,5291.32,5291.32,5291.32,0,5291.32,1300.0,2000.0,0.0,3991.32,3291.32,7567.48,11843.64,0.1015,0.0442
7453,74540.0,4276.7325,4276.7325,55905.0,55905.0,71278.875,47278.875,standard,24000.0,0.0,0,5292.47,5292.47,5292.47,0,5292.47,1300.0,2000.0,0.0,3992.47,3292.47,7569.2,11845.93,0.1015,0.0442
7454,74550.0,4277.30625,4277.30625,55912.5,55912.5,71288.4375,47288.4375,standard,24000.0,0.0,0,5293.61,5293.61,5293.61,0,5293.61,1300.0,2000.0,0.0,3993.61,3293.61,7570.92,11848.22,0.1016,0.0442
7455,74560.0,4277.88,4277.88,55920.0,55920.0,71298.0,47298.0,standard,24000.0,0.0,0,5294.76,5294.76,5294.76,0,5294.76,1300.0,2000.0,0.0,3994.76,3294.76,7572.64,11850.52,0.1016,0.0442
7456,74570.0,4278.453750000001,4278.453750000001,55927.5,55927.5,71307.5625,47307.5625,standard,24000.0,0.0,0,5295.91,5295.91,5295.91,0,5295.91,1300.0,2000.0,0.0,3995.91,3295.91,7574.36,11852.82,0.1016,0.0442
7457,74580.0,4279.0275,4279.0275,55935.0,55935.0,71317.125,47317.125,standard,24000.0,0.0,0,5297.06,5297.06,5297.06,0,5297.06,1300.0,2000.0,0.0,3997.06,3297.06,7576.09,11855.11,0.1016,0.0442
7458,74590.0,4279.60125,4279.60125,55942.5,55942.5,71326.6875,47326.6875,standard,24000.0,0.0,0,5298.2,5298.2,5298.2,0,5298.2,1300.0,2000.0,0.0,3998.2,3298.2,7577.8,11857.4,0.1016,0.0442
7459,74600.0,4280.175,4280.175,55950.0,55950.0,71336.25,47336.25,standard,24000.0,0.0,0,5299.35,5299.35,5299.35,0,5299.35,1300.0,2000.0,0.0,3999.35,3299.35,7579.52,11859.7,0.1016,0.0442
7460,74610.0,4280.74875,4280.74875,55957.5,55957.5,71345.8125,47345.8125,standard,24000.0,0.0,0,5300.5,5300.5,5300.5,0,5300.5,1300.0,2000.0,0.0,4000.5,3300.5,7581.25,11862.0,0.1016,0.0442
7461,74620.0,4281.3225,4281.3225,55965.0,55965.0,71355.375,47355.375,standard,24000.0,0.0,0,5301.65,5301.65,5301.65,0,5301.65,1300.0,2000.0,0.0,4001.65,3301.65,7582.97,11864.3,0.1016,0.0442
7462,74630.0,4281.89625,4281.89625,55972.5,55972.5,71364.9375,47364.9375,standard,24000.0,0.0,0,5302.79,5302.79,5302.79,0,5302.79,1300.0,2000.0,0.0,4002.79,3302.79,7584.69,11866.58,0.1016,0.0443
7463,74640.0,4282.469999999999,4282.469999999999,55980.0,55980.0,71374.5,47374.5,standard,24000.0,0.0,0,5303.94,5303.94,5303.94,0,5303.94,1300.0,2000.0,0.0,4003.94,3303.94,7586.41,11868.88,0.1016,0.0443
7464,74650.0,4283.04375,4283.04375,55987.5,55987.5,71384.0625,47384.0625,standard,24000.0,0.0,0,5305.09,5305.09,5305.09,0,5305.09,1300.0,2000.0,0.0,4005.09,3305.09,7588.13,11871.18,0.1016,0.0443
7465,74660.0,4283.6175,4283.6175,55995.0,55995.0,71393.625,47393.625,standard,24000.0,0.0,0,5306.23,5306.23,5306.23,0,5306.23,1300.0,2000.0,0.0,4006.23,3306.23,7589.85,11873.47,0.1017,0.0443
7466,74670.0,4284.19125,4284.19125,56002.5,56002.5,71403.1875,47403.1875,standard,24000.0,0.0,0,5307.38,5307.38,5307.38,0,5307.38,1300.0,2000.0,0.0,4007.38,3307.38,7591.57,11875.76,0.1017,0.0443
7467,74680.0,4284.765,4284.765,56010.0,56010.0,71412.75,47412.75,standard,24000.0,0.0,0,5308.53,5308.53,5308.53,0,5308.53,1300.0,2000.0,0.0,4008.53,3308.53,7593.3,11878.06,0.1017,0.0443
7468,74690.0,4285.33875,4285.33875,56017.5,56017.5,71422.3125,47422.3125,standard,24000.0,0.0,0,5309.68,5309.68,5309.68,0,5309.68,1300.0,2000.0,0.0,4009.68,3309.68,7595.02,11880.36,0.1017,0.0443
7469,74700.0,4285.9125,4285.9125,56025.0,56025.0,71431.875,47431.875,standard,24000.0,0.0,0,5310.82,5310.82,5310.82,0,5310.82,1300.0,2000.0,0.0,4010.82,3310.82,7596.73,11882.65,0.1017,0.0443
7470,74710.0,4286.48625,4286.48625,56032.5,56032.5,71441.4375,47441.4375,standard,24000.0,0.0,0,5311.97,5311.97,5311.97,0,5311.97,1300.0,2000.0,0.0,4011.97,3311.97,7598.46,11884.94,0.1017,0.0443
7471,74720.0,4287.06,4287.06,56040.0,56040.0,71451.0,47451.0,standard,24000.0,0.0,0,5313.12,5313.12,5313.12,0,5313.12,1300.0,2000.0,0.0,4013.12,3313.12,7600.18,11887.24,0.1017,0.0443
7472,74730.0,4287.63375,4287.63375,56047.5,56047.5,71460.5625,47460.5625,standard,24000.0,0.0,0,5314.27,5314.27,5314.27,0,5314.27,1300.0,2000.0,0.0,4014.27,3314.27,7601.9,11889.54,0.1017,0.0443
7473,74740.0,4288.2074999999995,4288.2074999999995,56055.0,56055.0,71470.125,47470.125,standard,24000.0,0.0,0,5315.41,5315.41,5315.41,0,5315.41,1300.0,2000.0,0.0,4015.41,3315.41,7603.62,11891.82,0.1017,0.0444
7474,74750.0,4288.78125,4288.78125,56062.5,56062.5,71479.6875,47479.6875,standard,24000.0,0.0,0,5316.56,5316.56,5316.56,0,5316.56,1300.0,2000.0,0.0,4016.56,3316.56,7605.34,11894.12,0.1017,0.0444
7475,74760.0,4289.3550000000005,4289.3550000000005,56070.0,56070.0,71489.25,47489.25,standard,24000.0,0.0,0,5317.71,5317.71,5317.71,0,5317.71,1300.0,2000.0,0.0,4017.71,3317.71,7607.07,11896.42,0.1018,0.0444
7476,74770.0,4289.92875,4289.92875,56077.5,56077.5,71498.8125,47498.8125,standard,24000.0,0.0,0,5318.86,5318.86,5318.86,0,5318.86,1300.0,2000.0,0.0,4018.86,3318.86,7608.79,11898.72,0.1018,0.0444
7477,74780.0,4290.5025000000005,4290.5025000000005,56085.0,56085.0,71508.375,47508.375,standard,24000.0,0.0,0,5320.0,5320.0,5320.0,0,5320.0,1300.0,2000.0,0.0,4020.0,3320.0,7610.5,11901.01,0.1018,0.0444
7478,74790.0,4291.07625,4291.07625,56092.5,56092.5,71517.9375,47517.9375,standard,24000.0,0.0,0,5321.15,5321.15,5321.15,0,5321.15,1300.0,2000.0,0.0,4021.15,3321.15,7612.23,11903.3,0.1018,0.0444
7479,74800.0,4291.65,4291.65,56100.0,56100.0,71527.5,47527.5,standard,24000.0,0.0,0,5322.3,5322.3,5322.3,0,5322.3,1300.0,2000.0,0.0,4022.3,3322.3,7613.95,11905.6,0.1018,0.0444
7480,74810.0,4292.22375,4292.22375,56107.5,56107.5,71537.0625,47537.0625,standard,24000.0,0.0,0,5323.45,5323.45,5323.45,0,5323.45,1300.0,2000.0,0.0,4023.45,3323.45,7615.67,11907.9,0.1018,0.0444
7481,74820.0,4292.797500000001,4292.797500000001,56115.0,56115.0,71546.625,47546.625,standard,24000.0,0.0,0,5324.59,5324.59,5324.59,0,5324.59,1300.0,2000.0,0.0,4024.59,3324.59,7617.39,11910.19,0.1018,0.0444
7482,74830.0,4293.37125,4293.37125,56122.5,56122.5,71556.1875,47556.1875,standard,24000.0,0.0,0,5325.74,5325.74,5325.74,0,5325.74,1300.0,2000.0,0.0,4025.74,3325.74,7619.11,11912.48,0.1018,0.0444
7483,74840.0,4293.945,4293.945,56130.0,56130.0,71565.75,47565.75,standard,24000.0,0.0,0,5326.89,5326.89,5326.89,0,5326.89,1300.0,2000.0,0.0,4026.89,3326.89,7620.83,11914.78,0.1018,0.0445
7484,74850.0,4294.51875,4294.51875,56137.5,56137.5,71575.3125,47575.3125,standard,24000.0,0.0,0,5328.04,5328.04,5328.04,0,5328.04,1300.0,2000.0,0.0,4028.04,3328.04,7622.56,11917.08,0.1018,0.0445
7485,74860.0,4295.0925,4295.0925,56145.0,56145.0,71584.875,47584.875,standard,24000.0,0.0,0,5329.18,5329.18,5329.18,0,5329.18,1300.0,2000.0,0.0,4029.18,3329.18,7624.27,11919.36,0.1018,0.0445
7486,74870.0,4295.66625,4295.66625,56152.5,56152.5,71594.4375,47594.4375,standard,24000.0,0.0,0,5330.33,5330.33,5330.33,0,5330.33,1300.0,2000.0,0.0,4030.33,3330.33,7626.0,11921.66,0.1019,0.0445
7487,74880.0,4296.24,4296.24,56160.0,56160.0,71604.0,47604.0,standard,24000.0,0.0,0,5331.48,5331.48,5331.48,0,5331.48,1300.0,2000.0,0.0,4031.48,3331.48,7627.72,11923.96,0.1019,0.0445
7488,74890.0,4296.813749999999,4296.813749999999,56167.5,56167.5,71613.5625,47613.5625,standard,24000.0,0.0,0,5332.63,5332.63,5332.63,0,5332.63,1300.0,2000.0,0.0,4032.63,3332.63,7629.44,11926.26,0.1019,0.0445
7489,74900.0,4297.3875,4297.3875,56175.0,56175.0,71623.125,47623.125,standard,24000.0,0.0,0,5333.77,5333.77,5333.77,0,5333.77,1300.0,2000.0,0.0,4033.77,3333.77,7631.16,11928.54,0.1019,0.0445
7490,74910.0,4297.96125,4297.96125,56182.5,56182.5,71632.6875,47632.6875,standard,24000.0,0.0,0,5334.92,5334.92,5334.92,0,5334.92,1300.0,2000.0,0.0,4034.92,3334.92,7632.88,11930.84,0.1019,0.0445
7491,74920.0,4298.535,4298.535,56190.0,56190.0,71642.25,47642.25,standard,24000.0,0.0,0,5336.07,5336.07,5336.07,0,5336.07,1300.0,2000.0,0.0,4036.07,3336.07,7634.6,11933.14,0.1019,0.0445
7492,74930.0,4299.10875,4299.10875,56197.5,56197.5,71651.8125,47651.8125,standard,24000.0,0.0,0,5337.22,5337.22,5337.22,0,5337.22,1300.0,2000.0,0.0,4037.22,3337.22,7636.33,11935.44,0.1019,0.0445
7493,74940.0,4299.6825,4299.6825,56205.0,56205.0,71661.375,47661.375,standard,24000.0,0.0,0,5338.36,5338.36,5338.36,0,5338.36,1300.0,2000.0,0.0,4038.36,3338.36,7638.04,11937.72,0.1019,0.0445
7494,74950.0,4300.25625,4300.25625,56212.5,56212.5,71670.9375,47670.9375,standard,24000.0,0.0,0,5339.51,5339.51,5339.51,0,5339.51,1300.0,2000.0,0.0,4039.51,3339.51,7639.77,11940.02,0.1019,0.0446
7495,74960.0,4300.83,4300.83,56220.0,56220.0,71680.5,47680.5,standard,24000.0,0.0,0,5340.66,5340.66,5340.66,0,5340.66,1300.0,2000.0,0.0,4040.66,3340.66,7641.49,11942.32,0.1019,0.0446
7496,74970.0,4301.40375,4301.40375,56227.5,56227.5,71690.0625,47690.0625,standard,24000.0,0.0,0,5341.81,5341.81,5341.81,0,5341.81,1300.0,2000.0,0.0,4041.81,3341.81,7643.21,11944.62,0.102,0.0446
7497,74980.0,4301.9775,4301.9775,56235.0,56235.0,71699.625,47699.625,standard,24000.0,0.0,0,5342.95,5342.95,5342.95,0,5342.95,1300.0,2000.0,0.0,4042.95,3342.95,7644.93,11946.9,0.102,0.0446
7498,74990.0,4302.5512499999995,4302.5512499999995,56242.5,56242.5,71709.1875,47709.1875,standard,24000.0,0.0,0,5344.1,5344.1,5344.1,0,5344.1,1300.0,2000.0,0.0,4044.1,3344.1,7646.65,11949.2,0.102,0.0446
7499,75000.0,4303.125,4303.125,56250.0,56250.0,71718.75,47718.75,standard,24000.0,0.0,0,5345.25,5345.25,5345.25,0,5345.25,1300.0,2000.0,0.0,4045.25,3345.25,7648.38,11951.5,0.102,0.0446
7500,75010.0,4303.6987500000005,4303.6987500000005,56257.5,56257.5,71728.3125,47728.3125,standard,24000.0,0.0,0,5346.4,5346.4,5346.4,0,5346.4,1300.0,2000.0,0.0,4046.4,3346.4,7650.1,11953.8,0.102,0.0446
7501,75020.0,4304.2725,4304.2725,56265.0,56265.0,71737.875,47737.875,standard,24000.0,0.0,0,5347.55,5347.55,5347.55,0,5347.55,1300.0,2000.0,0.0,4047.55,3347.55,7651.82,11956.1,0.102,0.0446
7502,75030.0,4304.8462500000005,4304.8462500000005,56272.5,56272.5,71747.4375,47747.4375,standard,24000.0,0.0,0,5348.69,5348.69,5348.69,0,5348.69,1300.0,2000.0,0.0,4048.69,3348.69,7653.54,11958.38,0.102,0.0446
7503,75040.0,4305.42,4305.42,56280.0,56280.0,71757.0,47757.0,standard,24000.0,0.0,0,5349.84,5349.84,5349.84,0,5349.84,1300.0,2000.0,0.0,4049.84,3349.84,7655.26,11960.68,0.102,0.0446
7504,75050.0,4305.99375,4305.99375,56287.5,56287.5,71766.5625,47766.5625,standard,24000.0,0.0,0,5350.99,5350.99,5350.99,0,5350.99,1300.0,2000.0,0.0,4050.99,3350.99,7656.98,11962.98,0.102,0.0447
7505,75060.0,4306.5675,4306.5675,56295.0,56295.0,71776.125,47776.125,standard,24000.0,0.0,0,5352.14,5352.14,5352.14,0,5352.14,1300.0,2000.0,0.0,4052.14,3352.14,7658.71,11965.28,0.102,0.0447
7506,75070.0,4307.141250000001,4307.141250000001,56302.5,56302.5,71785.6875,47785.6875,standard,24000.0,0.0,0,5353.28,5353.28,5353.28,0,5353.28,1300.0,2000.0,0.0,4053.28,3353.28,7660.42,11967.56,0.102,0.0447
7507,75080.0,4307.715,4307.715,56310.0,56310.0,71795.25,47795.25,standard,24000.0,0.0,0,5354.43,5354.43,5354.43,0,5354.43,1300.0,2000.0,0.0,4054.43,3354.43,7662.15,11969.86,0.1021,0.0447
7508,75090.0,4308.28875,4308.28875,56317.5,56317.5,71804.8125,47804.8125,standard,24000.0,0.0,0,5355.58,5355.58,5355.58,0,5355.58,1300.0,2000.0,0.0,4055.58,3355.58,7663.87,11972.16,0.1021,0.0447
7509,75100.0,4308.8625,4308.8625,56325.0,56325.0,71814.375,47814.375,standard,24000.0,0.0,0,5356.73,5356.73,5356.73,0,5356.73,1300.0,2000.0,0.0,4056.73,3356.73,7665.59,11974.46,0.1021,0.0447
7510,75110.0,4309.43625,4309.43625,56332.5,56332.5,71823.9375,47823.9375,standard,24000.0,0.0,0,5357.87,5357.87,5357.87,0,5357.87,1300.0,2000.0,0.0,4057.87,3357.87,7667.31,11976.74,0.1021,0.0447
7511,75120.0,4310.01,4310.01,56340.0,56340.0,71833.5,47833.5,standard,24000.0,0.0,0,5359.02,5359.02,5359.02,0,5359.02,1300.0,2000.0,0.0,4059.02,3359.02,7669.03,11979.04,0.1021,0.0447
7512,75130.0,4310.58375,4310.58375,56347.5,56347.5,71843.0625,47843.0625,standard,24000.0,0.0,0,5360.17,5360.17,5360.17,0,5360.17,1300.0,2000.0,0.0,4060.17,3360.17,7670.75,11981.34,0.1021,0.0447
7513,75140.0,4311.157499999999,4311.157499999999,56355.0,56355.0,71852.625,47852.625,standard,24000.0,0.0,0,5361.32,5361.32,5361.32,0,5361.32,1300.0,2000.0,0.0,4061.32,3361.32,7672.48,11983.63,0.1021,0.0447
7514,75150.0,4311.73125,4311.73125,56362.5,56362.5,71862.1875,47862.1875,standard,24000.0,0.0,0,5362.46,5362.46,5362.46,0,5362.46,1300.0,2000.0,0.0,4062.46,3362.46,7674.19,11985.92,0.1021,0.0447
7515,75160.0,4312.305,4312.305,56370.0,56370.0,71871.75,47871.75,standard,24000.0,0.0,0,5363.61,5363.61,5363.61,0,5363.61,1300.0,2000.0,0.0,4063.61,3363.61,7675.92,11988.22,0.1021,0.0448
7516,75170.0,4312.87875,4312.87875,56377.5,56377.5,71881.3125,47881.3125,standard,24000.0,0.0,0,5364.76,5364.76,5364.76,0,5364.76,1300.0,2000.0,0.0,4064.76,3364.76,7677.64,11990.52,0.1021,0.0448
7517,75180.0,4313.4525,4313.4525,56385.0,56385.0,71890.875,47890.875,standard,24000.0,0.0,0,5365.9,5365.9,5365.9,0,5365.9,1300.0,2000.0,0.0,4065.9,3365.9,7679.35,11992.81,0.1021,0.0448
7518,75190.0,4314.02625,4314.02625,56392.5,56392.5,71900.4375,47900.4375,standard,24000.0,0.0,0,5367.05,5367.05,5367.05,0,5367.05,1300.0,2000.0,0.0,4067.05,3367.05,7681.08,11995.1,0.1022,0.0448
7519,75200.0,4314.6,4314.6,56400.0,56400.0,71910.0,47910.0,standard,24000.0,0.0,0,5368.2,5368.2,5368.2,0,5368.2,1300.0,2000.0,0.0,4068.2,3368.2,7682.8,11997.4,0.1022,0.0448
7520,75210.0,4315.17375,4315.17375,56407.5,56407.5,71919.5625,47919.5625,standard,24000.0,0.0,0,5369.35,5369.35,5369.35,0,5369.35,1300.0,2000.0,0.0,4069.35,3369.35,7684.52,11999.7,0.1022,0.0448
7521,75220.0,4315.7475,4315.7475,56415.0,56415.0,71929.125,47929.125,standard,24000.0,0.0,0,5370.49,5370.49,5370.49,0,5370.49,1300.0,2000.0,0.0,4070.49,3370.49,7686.24,12001.99,0.1022,0.0448
7522,75230.0,4316.32125,4316.32125,56422.5,56422.5,71938.6875,47938.6875,standard,24000.0,0.0,0,5371.64,5371.64,5371.64,0,5371.64,1300.0,2000.0,0.0,4071.64,3371.64,7687.96,12004.28,0.1022,0.0448
7523,75240.0,4316.8949999999995,4316.8949999999995,56430.0,56430.0,71948.25,47948.25,standard,24000.0,0.0,0,5372.79,5372.79,5372.79,0,5372.79,1300.0,2000.0,0.0,4072.79,3372.79,7689.68,12006.58,0.1022,0.0448
7524,75250.0,4317.46875,4317.46875,56437.5,56437.5,71957.8125,47957.8125,standard,24000.0,0.0,0,5373.94,5373.94,5373.94,0,5373.94,1300.0,2000.0,0.0,4073.94,3373.94,7691.41,12008.88,0.1022,0.0448
7525,75260.0,4318.0425000000005,4318.0425000000005,56445.0,56445.0,71967.375,47967.375,standard,24000.0,0.0,0,5375.09,5375.09,5375.09,0,5375.09,1300.0,2000.0,0.0,4075.09,3375.09,7693.13,12011.18,0.1022,0.0448
7526,75270.0,4318.61625,4318.61625,56452.5,56452.5,71976.9375,47976.9375,standard,24000.0,0.0,0,5376.23,5376.23,5376.23,0,5376.23,1300.0,2000.0,0.0,4076.23,3376.23,7694.85,12013.46,0.1022,0.0449
7527,75280.0,4319.1900000000005,4319.1900000000005,56460.0,56460.0,71986.5,47986.5,standard,24000.0,0.0,0,5377.38,5377.38,5377.38,0,5377.38,1300.0,2000.0,0.0,4077.38,3377.38,7696.57,12015.76,0.1022,0.0449
