StateCode,State,CongressionalDistrict,County,SubPopulation,TotalPopulation,PercentofCD,PercentofTotal
48,TX,21,Travis TX,47162.35657,189296.404,0.3084,0.2491
48,TX,22,Brazoria TX,30593.00674,158276.595,0.2123,0.1933
48,TX,22,Fort Bend TX,90924.28472,439472.736,0.6308,0.2069
48,TX,22,Harris TX,22618.13962,100762.655,0.1569,0.2245
48,TX,23,Bexar TX,55907.81996,275358.79,0.3299,0.203
48,TX,23,Brewster TX,2484.465,9232,0.0147,0.2691
48,TX,23,Crane TX,1169.16,4375,0.0069,0.2672
48,TX,23,Crockett TX,1053.359,3719,0.0062,0.2832
48,TX,23,Culberson TX,613.809,2398,0.0036,0.256
48,TX,23,Dimmit TX,2660.94,9996,0.0157,0.2662
48,TX,23,Edwards TX,532.188,2002,0.0031,0.2658
48,TX,23,El Paso TX,29257.49437,102165.133,0.1726,0.2864
48,TX,23,Frio TX,4291.619,17217,0.0253,0.2493
48,TX,23,Hudspeth TX,935.328,3476,0.0055,0.2691
48,TX,23,Jeff Davis TX,643.038,2342,0.0038,0.2746
48,TX,23,Kinney TX,975.678,3598,0.0058,0.2712
48,TX,23,La Salle TX,1385.817552,5123.184,0.0082,0.2705
48,TX,23,Loving TX,29.229,82,2.00E-04,0.3565
48,TX,23,Maverick TX,14502.123,54258,0.0856,0.2673
48,TX,23,Medina TX,11305.168,46006,0.0667,0.2457
48,TX,23,Pecos TX,4092.06,15507,0.0241,0.2639
48,TX,23,Presidio TX,2075.259,7818,0.0122,0.2654
48,TX,23,Reagan TX,952.706,3367,0.0056,0.283
48,TX,23,Reeves TX,3682.854,13783,0.0217,0.2672
48,TX,23,Schleicher TX,952.706,3461,0.0056,0.2753
48,TX,23,Sutton TX,1143.527,4128,0.0067,0.277
48,TX,23,Terrell TX,263.061,984,0.0016,0.2673
48,TX,23,Upton TX,922.65,3355,0.0054,0.275
48,TX,23,Uvalde TX,6962.793,26405,0.0411,0.2637
48,TX,23,Val Verde TX,12949.908,48879,0.0764,0.2649
48,TX,23,Ward TX,2805.984,10658,0.0166,0.2633
48,TX,23,Winkler TX,1870.656,7110,0.011,0.2631
48,TX,23,Zavala TX,3060.081,11677,0.0181,0.2621
48,TX,24,Dallas TX,93931.45255,330828.558,0.5587,0.2839
48,TX,24,Denton TX,22063.60183,112781.622,0.1312,0.1956
48,TX,24,Tarrant TX,52142.72059,254886.74,0.3101,0.2046
48,TX,25,Bell TX,4445.508971,34419.735,0.0294,0.1292
48,TX,25,Bosque TX,4640.458,18212,0.0307,0.2548
48,TX,25,Burnet TX,8736.534,42750,0.0578,0.2044
48,TX,25,Coryell TX,10113.094,75388,0.0669,0.1341
48,TX,25,Erath TX,4161.74551,17531.462,0.0275,0.2374
48,TX,25,Hamilton TX,1767.573,8517,0.0117,0.2075
48,TX,25,Hays TX,9103.268086,38919.017,0.0602,0.2339
48,TX,25,Hill TX,8660.342,35089,0.0573,0.2468
48,TX,25,Johnson TX,34372.002,150934,0.2274,0.2277
48,TX,25,Lampasas TX,4030.47,19677,0.0267,0.2048
48,TX,25,Somervell TX,2002.9,8490,0.0133,0.2359
48,TX,25,Tarrant TX,1507.977088,7061.652,0.01,0.2135
48,TX,25,Travis TX,57612.98166,241475.971,0.3812,0.2386
48,TX,26,Dallas TX,219.98714,838.25,0.0016,0.2624
48,TX,26,Denton TX,107965.8802,549832.378,0.7957,0.1964
48,TX,26,Tarrant TX,27504.60202,147804.362,0.2027,0.1861
48,TX,27,Aransas TX,6235.908,23158,0.0391,0.2693
48,TX,27,Bastrop TX,6976.319161,29950.62,0.0438,0.2329
48,TX,27,Caldwell TX,4706.596489,20237.225,0.0295,0.2326
48,TX,27,Calhoun TX,4481.478,21381,0.0281,0.2096
48,TX,27,Gonzales TX,3223.87761,13666.665,0.0202,0.2359
48,TX,27,Jackson TX,3175.026,14075,0.0199,0.2256
48,TX,27,Lavaca TX,4561.53,19263,0.0286,0.2368
48,TX,27,Matagorda TX,9175.009,36702,0.0576,0.25
48,TX,27,Nueces TX,75991.878,340223,0.4767,0.2234
48,TX,27,Refugio TX,1976.408,7383,0.0124,0.2677
48,TX,27,San Patricio TX,10385.83256,44377.977,0.0651,0.234
48,TX,27,Victoria TX,18329.547,86793,0.115,0.2112
48,TX,27,Wharton TX,10206.931,41280,0.064,0.2473
48,TX,28,Atascosa TX,10503.312,44911,0.0521,0.2339
48,TX,28,Bexar TX,29821.4901,158368.096,0.1479,0.1883
48,TX,28,Hidalgo TX,46842.81694,128733.861,0.2323,0.3639
48,TX,28,La Salle TX,476.840448,1762.816,0.0024,0.2705
48,TX,28,McMullen TX,215.331,707,0.0011,0.3046
48,TX,28,Starr TX,19351.722,60968,0.096,0.3174
48,TX,28,Webb TX,80948.31,250304,0.4014,0.3234
48,TX,28,Wilson TX,9040.915198,38731.014,0.0448,0.2334
48,TX,28,Zapata TX,4445.256,14018,0.022,0.3171
48,TX,29,Harris TX,207640.958,698487.358,1,0.2973
48,TX,30,Dallas TX,196922.358,698485.343,1,0.2819
48,TX,31,Bell TX,42148.67303,275815.265,0.3628,0.1528
48,TX,31,Williamson TX,74032.763,422679,0.6372,0.1752
48,TX,32,Collin TX,7844.361075,47669.556,0.0421,0.1646
48,TX,32,Dallas TX,178450.8001,650835.373,0.9579,0.2742
48,TX,33,Dallas TX,109001.0768,358638.367,0.5349,0.3039
48,TX,33,Tarrant TX,94773.90077,339865.507,0.4651,0.2789
48,TX,34,Bee TX,8450.848,31861,0.0395,0.2652
48,TX,34,Cameron TX,130139.77,406220,0.6076,0.3204
48,TX,34,DeWitt TX,4672.054,20097,0.0218,0.2325
48,TX,34,Goliad TX,1684.584,7210,0.0079,0.2336
48,TX,34,Gonzales TX,1448.17639,6140.335,0.0068,0.2358
48,TX,34,Hidalgo TX,35078.79387,111084.225,0.1638,0.3158
48,TX,34,Jim Wells TX,11262.776,40838,0.0526,0.2758
48,TX,34,Kenedy TX,128.602,416,6.00E-04,0.3091
48,TX,34,Kleberg TX,9791.58,32061,0.0457,0.3054
48,TX,34,San Patricio TX,4770.374442,20426.023,0.0223,0.2335
48,TX,34,Willacy TX,6744.763,22134,0.0315,0.3047
48,TX,35,Bexar TX,78957.66091,329242.693,0.4601,0.2398
48,TX,35,Caldwell TX,4122.097511,17828.775,0.024,0.2312
48,TX,35,Comal TX,6174.934176,31132.22,0.036,0.1983
48,TX,35,Guadalupe TX,4135.41705,22843.187,0.0241,0.181
48,TX,35,Hays TX,19104.65172,81811.872,0.1113,0.2335
48,TX,35,Travis TX,59119.33721,215633.817,0.3445,0.2742
48,TX,36,Chambers TX,8007.21,35096,0.0496,0.2282
48,TX,36,Hardin TX,11535.2,54635,0.0715,0.2111
48,TX,36,Harris TX,80708.46497,333944.271,0.5001,0.2417
48,TX,36,Jasper TX,8924.562,35710,0.0553,0.2499
48,TX,36,Liberty TX,17270.418,75643,0.107,0.2283
48,TX,36,Newton TX,3622.842,14445,0.0224,0.2508
48,TX,36,Orange TX,17273.962,81837,0.107,0.2111
48,TX,36,Polk TX,8573.008,45413,0.0531,0.1888
48,TX,36,Tyler TX,5478.444,21766,0.0339,0.2517
49,UT,1,Box Elder UT,7308.658,49975,0.0663,0.1462
49,UT,1,Cache UT,19264.332,112656,0.1747,0.171
49,UT,1,Daggett UT,189.168,1059,0.0017,0.1786
49,UT,1,Davis UT,24307.35056,196796.819,0.2204,0.1235
49,UT,1,Duchesne UT,3310.44,18607,0.03,0.1779
49,UT,1,Morgan UT,1769.594,9469,0.016,0.1869
49,UT,1,Rich UT,385.124,2264,0.0035,0.1701
49,UT,1,Summit UT,6715.394,36324,0.0609,0.1849
49,UT,1,Uintah UT,5792.448,32588,0.0525,0.1777
49,UT,1,Weber UT,41250.915,231236,0.374,0.1784
49,UT,2,Beaver UT,1378.847,6629,0.0102,0.208
49,UT,2,Davis UT,16573.04944,109682.181,0.1227,0.1511
49,UT,2,Garfield UT,1050.601,5172,0.0078,0.2031
49,UT,2,Iron UT,9544.26,46163,0.0707,0.2068
49,UT,2,Juab UT,183.100532,880.028,0.0014,0.2081
49,UT,2,Kane UT,1494.535,7125,0.0111,0.2098
49,UT,2,Millard UT,2593.571,12503,0.0192,0.2074
49,UT,2,Piute UT,337.655,1556,0.0025,0.217
49,UT,2,Salt Lake UT,57909.33097,264893.739,0.4287,0.2186
49,UT,2,Sanpete UT,3409.75123,16452.25,0.0252,0.2073
49,UT,2,Sevier UT,4289.865,20802,0.0318,0.2062
49,UT,2,Tooele UT,8478.583,58218,0.0628,0.1456
49,UT,2,Washington UT,27268.896,138115,0.2019,0.1974
49,UT,2,Wayne UT,569.031,2778,0.0042,0.2048
49,UT,3,Carbon UT,3771.024,21403,0.0284,0.1762
49,UT,3,Emery UT,1978.656,10976,0.0149,0.1803
49,UT,3,Grand UT,1644.528,9225,0.0124,0.1783
49,UT,3,Salt Lake UT,31644.98102,177163.681,0.2385,0.1786
49,UT,3,San Juan UT,2619.36,14746,0.0197,0.1776
49,UT,3,Utah UT,86819.835,433927,0.6544,0.2001
49,UT,3,Wasatch UT,4198.296,23530,0.0316,0.1784
49,UT,4,Juab UT,1986.744468,9365.972,0.0164,0.2121
49,UT,4,Salt Lake UT,104063.08,587597.58,0.8594,0.1771
49,UT,4,Sanpete UT,2355.83077,11369.75,0.0195,0.2072
49,UT,4,Utah UT,12687.94,82637,0.1048,0.1535
50,VT,0,Addison VT,4533.33,36821,0.0622,0.1231
50,VT,0,Bennington VT,4549.875,37125,0.0624,0.1226
50,VT,0,Caledonia VT,4145.872,31227,0.0569,0.1328
50,VT,0,Chittenden VT,14927.198,156545,0.2047,0.0954
50,VT,0,Essex VT,840.908,6306,0.0115,0.1334
50,VT,0,Franklin VT,4577.404,47746,0.0628,0.0959
50,VT,0,Grand Isle VT,688.636,6970,0.0094,0.0988
50,VT,0,Lamoille VT,3187.628,24475,0.0437,0.1302
50,VT,0,Orange VT,3703.891,28936,0.0508,0.128
50,VT,0,Orleans VT,3598.304,27231,0.0493,0.1321
50,VT,0,Rutland VT,7511.43,61642,0.103,0.1219
50,VT,0,Washington VT,7920.18,59534,0.1086,0.133
50,VT,0,Windham VT,5637.548,44513,0.0773,0.1266
50,VT,0,Windsor VT,7100.352,56670,0.0974,0.1253
51,VA,1,Caroline VA,5278.263,28545,0.05,0.1849
51,VA,1,Essex VA,2212.789,11151,0.0209,0.1984
51,VA,1,Fauquier VA,2270.885414,14762.62,0.0215,0.1538
51,VA,1,Fredericksburg city VA,3371.118,24286,0.0319,0.1388
51,VA,1,Gloucester VA,5459.622,36858,0.0517,0.1481
51,VA,1,James City VA,7948.458,67009,0.0752,0.1186
51,VA,1,King and Queen VA,1402.897,6945,0.0133,0.202
51,VA,1,King George VA,2758.616,23584,0.0261,0.117
51,VA,1,King William VA,3005.63,15935,0.0285,0.1886
51,VA,1,Lancaster VA,2258.322,11391,0.0214,0.1983
51,VA,1,Mathews VA,1346.832,8978,0.0127,0.15
51,VA,1,Middlesex VA,2189.888,10959,0.0207,0.1998
51,VA,1,Newport News city VA,1123.640364,7089.058,0.0106,0.1585
51,VA,1,Northumberland VA,2486.525,12330,0.0235,0.2017
51,VA,1,Poquoson city VA,1440.27,12150,0.0136,0.1185
51,VA,1,Prince William VA,27910.89528,167068.304,0.2642,0.1671
51,VA,1,Richmond VA,1847.718,9254,0.0175,0.1997
51,VA,1,Spotsylvania VA,5063.48178,33121.149,0.0479,0.1529
51,VA,1,Stafford VA,13338.183,128961,0.1263,0.1034
51,VA,1,Westmoreland VA,3501.719,17454,0.0331,0.2006
51,VA,1,Williamsburg city VA,1705.776,14068,0.0161,0.1213
51,VA,1,York VA,7720.277,65464,0.0731,0.1179
51,VA,2,Accomack VA,6649.683,33164,0.0619,0.2005
51,VA,2,Hampton city VA,6199.936239,44575.903,0.0577,0.1391
51,VA,2,Newport News city VA,14045.13225,88180.619,0.1307,0.1593
51,VA,2,Norfolk city VA,16365.13729,91791.919,0.1522,0.1783
51,VA,2,Northampton VA,2497.841,12389,0.0232,0.2016
51,VA,2,Virginia Beach city VA,61738.529,437994,0.5743,0.141
51,VA,3,Charles City VA,1280.121,7256,0.0097,0.1764
51,VA,3,Hampton city VA,12873.97076,92860.097,0.0979,0.1386
51,VA,3,Henrico VA,13601.43391,92361.344,0.1035,0.1473
51,VA,3,Newport News city VA,13552.54039,85449.323,0.1031,0.1586
51,VA,3,Norfolk city VA,26152.64671,151011.081,0.1989,0.1732
51,VA,3,Petersburg city VA,5891.037,32420,0.0448,0.1817
51,VA,3,Portsmouth city VA,13695.65,95535,0.1042,0.1434
51,VA,3,Prince George VA,2304.384507,12906.894,0.0175,0.1785
51,VA,3,Richmond city VA,40954.3342,169780.67,0.3115,0.2412
51,VA,3,Surry VA,1171.309,7058,0.0089,0.166
51,VA,4,Amelia VA,2621.404,12690,0.0242,0.2066
51,VA,4,Chesapeake city VA,29055.284,222209,0.268,0.1308
51,VA,4,Chesterfield VA,25490.09485,180483.624,0.2351,0.1412
51,VA,4,Colonial Heights city VA,3114.108,17411,0.0287,0.1789
51,VA,4,Dinwiddie VA,5104.248,28001,0.0471,0.1823
51,VA,4,Emporia city VA,968.644,5927,0.0089,0.1634
51,VA,4,Franklin city VA,1321.979,8582,0.0122,0.154
51,VA,4,Greensville VA,2018.471,12243,0.0186,0.1649
51,VA,4,Hopewell city VA,4059.663,22591,0.0375,0.1797
51,VA,4,Isle of Wight VA,5327.888,35270,0.0492,0.1511
51,VA,4,Nottoway VA,3239.304,15853,0.0299,0.2043
51,VA,4,Powhatan VA,4281.808,28046,0.0395,0.1527
51,VA,4,Prince George VA,4093.613493,22818.106,0.0378,0.1794
51,VA,4,Southampton VA,2869.522,18570,0.0265,0.1545
51,VA,4,Suffolk city VA,12868.752,84585,0.1187,0.1521
51,VA,4,Sussex VA,1964.739,12087,0.0181,0.1625
51,VA,5,Albemarle VA,16984.786,98970,0.1294,0.1716
51,VA,5,Appomattox VA,2744.92,14973,0.0209,0.1833
51,VA,5,Bedford city VA,1064.082,6222,0.0081,0.171
51,VA,5,Bedford VA,6679.966391,38990.262,0.0509,0.1713
51,VA,5,Brunswick VA,3136.49,17434,0.0239,0.1799
51,VA,5,Buckingham VA,3463.844,17146,0.0264,0.202
51,VA,5,Campbell VA,9598.393,54842,0.0731,0.175
51,VA,5,Charlotte VA,2607.308,12586,0.0199,0.2072
51,VA,5,Charlottesville city VA,7367.124,43475,0.0561,0.1695
51,VA,5,Cumberland VA,2059.556,10052,0.0157,0.2049
51,VA,5,Danville city VA,7825.13,43055,0.0596,0.1817
51,VA,5,Fauquier VA,7867.783586,50440.38,0.0599,0.156
51,VA,5,Fluvanna VA,4551.731,25691,0.0347,0.1772
51,VA,5,Franklin VA,10829.078,56159,0.0825,0.1928
51,VA,5,Greene VA,3109.284,18403,0.0237,0.169
51,VA,5,Halifax VA,7400.704,36241,0.0564,0.2042
51,VA,5,Henry VA,2862.650118,14471.753,0.0218,0.1978
51,VA,5,Lunenburg VA,2315.261,12914,0.0176,0.1793
51,VA,5,Madison VA,2547.585,13308,0.0194,0.1914
51,VA,5,Mecklenburg VA,5862.034,32727,0.0446,0.1791
51,VA,5,Nelson VA,2702.299,15020,0.0206,0.1799
51,VA,5,Pittsylvania VA,11505.118,63506,0.0876,0.1812
51,VA,5,Prince Edward VA,4816.668,23368,0.0367,0.2061
51,VA,5,Rappahannock VA,1399.67,7373,0.0107,0.1898
51,VA,6,Amherst VA,5560.912,32353,0.0424,0.1719
51,VA,6,Augusta VA,14274.844,73750,0.1089,0.1936
51,VA,6,Bath VA,901.169,4731,0.0069,0.1905
51,VA,6,Bedford VA,5102.468609,29685.738,0.0389,0.1719
51,VA,6,Botetourt VA,4697.444,33148,0.0358,0.1417
51,VA,6,Buena Vista city VA,1297.806,6650,0.0099,0.1952
51,VA,6,Harrisonburg city VA,9555.838,48914,0.0729,0.1954
51,VA,6,Highland VA,444.931,2321,0.0034,0.1917
51,VA,6,Lexington city VA,1333.771,7042,0.0102,0.1894
51,VA,6,Lynchburg city VA,13283.305,75568,0.1014,0.1758
51,VA,6,Page VA,4935.186,24042,0.0377,0.2053
51,VA,6,Roanoke city VA,17925.52,97032,0.1368,0.1847
51,VA,6,Roanoke VA,9854.875708,69188.214,0.0752,0.1424
51,VA,6,Rockbridge VA,4313.691,22307,0.0329,0.1934
51,VA,6,Rockingham VA,14868.208,76314,0.1135,0.1948
51,VA,6,Shenandoah VA,7786.791,41993,0.0594,0.1854
51,VA,6,Staunton city VA,4577.775,23746,0.0349,0.1928
51,VA,6,Warren VA,6248.621,37575,0.0477,0.1663
51,VA,6,Waynesboro city VA,4073.243,21006,0.0311,0.1939
51,VA,7,Chesterfield VA,20043.78315,135752.376,0.1694,0.1476
51,VA,7,Culpeper VA,7522.434,46689,0.0636,0.1611
51,VA,7,Goochland VA,3276.01,21717,0.0277,0.1509
51,VA,7,Hanover VA,15148.93,99863,0.1281,0.1517
51,VA,7,Henrico VA,34113.85409,214573.656,0.2884,0.159
51,VA,7,Louisa VA,6557.707,33153,0.0554,0.1978
51,VA,7,New Kent VA,3244.343,18429,0.0274,0.176
51,VA,7,Orange VA,6372.236,33481,0.0539,0.1903
51,VA,7,Richmond city VA,8344.316805,34433.33,0.0705,0.2423
51,VA,7,Spotsylvania VA,13676.03622,89275.851,0.1156,0.1532
51,VA,8,Alexandria city VA,25443.418,139966,0.1957,0.1818
51,VA,8,Arlington VA,35484.546,207627,0.2729,0.1709
51,VA,8,Fairfax VA,66801.93335,367433.801,0.5138,0.1818
51,VA,8,Falls Church city VA,2294.574,12332,0.0176,0.1861
51,VA,9,Alleghany VA,2811.978,16250,0.0206,0.173
51,VA,9,Bland VA,1253.874,6824,0.0092,0.1837
51,VA,9,Bristol city VA,3320.171,17835,0.0243,0.1862
51,VA,9,Buchanan VA,4491.581,24098,0.0329,0.1864
51,VA,9,Carroll VA,5468.917,30042,0.04,0.182
51,VA,9,Covington city VA,1117.581,5961,0.0082,0.1875
51,VA,9,Craig VA,913.69,5190,0.0067,0.176
51,VA,9,Dickenson VA,2861.895,15903,0.021,0.18
51,VA,9,Floyd VA,3040.535,15279,0.0223,0.199
51,VA,9,Galax city VA,1253.874,7042,0.0092,0.1781
51,VA,9,Giles VA,3469.787,17286,0.0254,0.2007
51,VA,9,Grayson VA,2862.017,15533,0.021,0.1843
51,VA,9,Henry VA,7977.235882,39679.247,0.0584,0.201
51,VA,9,Lee VA,4600.644,25587,0.0337,0.1798
51,VA,9,Martinsville city VA,2745.168,13821,0.0201,0.1986
51,VA,9,Montgomery VA,18851.317,94392,0.138,0.1997
51,VA,9,Norton city VA,708.72,3958,0.0052,0.1791
51,VA,9,Patrick VA,3703.104,18490,0.0271,0.2003
51,VA,9,Pulaski VA,7046.887,34872,0.0516,0.2021
51,VA,9,Radford city VA,3290.932,16408,0.0241,0.2006
51,VA,9,Roanoke VA,3300.162292,23187.786,0.0242,0.1423
51,VA,9,Russell VA,5199.39,28897,0.0381,0.1799
51,VA,9,Salem city VA,4613.36,24802,0.0338,0.186
51,VA,9,Scott VA,4357.897,23177,0.0319,0.188
51,VA,9,Smyth VA,5962.637,32208,0.0437,0.1851
51,VA,9,Tazewell VA,8319.647,45078,0.0609,0.1846
51,VA,9,Washington VA,10279.023,54876,0.0753,0.1873
51,VA,9,Wise VA,7446.639,41452,0.0545,0.1796
51,VA,9,Wythe VA,5320.189,29235,0.039,0.182
51,VA,10,Clarke VA,2436.044,14034,0.021,0.1736
51,VA,10,Fairfax VA,29555.32979,186418.107,0.2553,0.1585
51,VA,10,Frederick VA,14572.38,78305,0.1259,0.1861
51,VA,10,Loudoun VA,45479.725,312311,0.3929,0.1456
51,VA,10,Manassas city VA,6888.816,37821,0.0595,0.1821
51,VA,10,Manassas Park city VA,2624.729,14273,0.0227,0.1839
51,VA,10,Prince William VA,9330.013694,58009.842,0.0806,0.1608
51,VA,10,Winchester city VA,4860.424,26203,0.042,0.1855
51,VA,11,Fairfax city VA,3512.901,22565,0.0298,0.1557
51,VA,11,Fairfax VA,84031.74686,527874.092,0.7128,0.1592
51,VA,11,Prince William VA,30344.94402,176923.854,0.2574,0.1715
53,WA,1,King WA,40002.63313,263866.23,0.3564,0.1516
53,WA,1,Skagit WA,9157.92448,50520.774,0.0816,0.1813
53,WA,1,Snohomish WA,41449.19369,254960.457,0.3693,0.1626
53,WA,1,Whatcom WA,21629.76474,103078.434,0.1927,0.2098
53,WA,2,Island WA,14406.072,78506,0.1111,0.1835
53,WA,2,San Juan WA,2865.724,15769,0.0221,0.1817
53,WA,2,Skagit WA,12025.19752,66380.226,0.0927,0.1812
53,WA,2,Snohomish WA,79741.22371,413748.173,0.615,0.1927
53,WA,2,Whatcom WA,20631.45426,98061.566,0.1591,0.2104
53,WA,3,Clark WA,74186.131,425363,0.6285,0.1744
53,WA,3,Cowlitz WA,17495.248,102410,0.1482,0.1708
53,WA,3,Klickitat WA,3507.6,20318,0.0297,0.1726
53,WA,3,Lewis WA,14255.726,75455,0.1208,0.1889
53,WA,3,Pacific WA,3891.902,20920,0.033,0.186
53,WA,3,Skamania WA,1919.232,11066,0.0163,0.1734
53,WA,3,Thurston WA,2092.366796,12940.315,0.0177,0.1617
53,WA,3,Wahkiakum WA,691.81,3978,0.0059,0.1739
53,WA,4,Adams WA,3910.626,18728,0.0254,0.2088
53,WA,4,Benton WA,33600.779,175177,0.2179,0.1918
53,WA,4,Douglas WA,4608.167832,21975.464,0.0299,0.2097
53,WA,4,Franklin WA,15587.601,78163,0.1011,0.1994
53,WA,4,Grant WA,18591.42,89120,0.1206,0.2086
53,WA,4,Okanogan WA,9049.482,41120,0.0587,0.2201
53,WA,4,Walla Walla WA,1092.938814,4942.456,0.0071,0.2211
53,WA,4,Yakima WA,67733.29,243231,0.4393,0.2785
53,WA,5,Asotin WA,4393.849,21623,0.0341,0.2032
53,WA,5,Columbia WA,829.329,4078,0.0064,0.2034
53,WA,5,Ferry WA,1566.526,7551,0.0122,0.2075
53,WA,5,Garfield WA,467.003,2266,0.0036,0.2061
53,WA,5,Lincoln WA,2223.244,10570,0.0173,0.2103
53,WA,5,Pend Oreille WA,2724.633,13001,0.0211,0.2096
53,WA,5,Spokane WA,86616.481,471221,0.6723,0.1838
53,WA,5,Stevens WA,9038.472,43531,0.0702,0.2076
53,WA,5,Walla Walla WA,11827.12419,53838.544,0.0918,0.2197
53,WA,5,Whitman WA,9148.721,44776,0.071,0.2043
53,WA,6,Clallam WA,13956.771,71404,0.1185,0.1955
53,WA,6,Grays Harbor WA,14264.551,72797,0.1211,0.1959
53,WA,6,Jefferson WA,5863.848,29872,0.0498,0.1963
53,WA,6,Kitsap WA,38248.956,251133,0.3248,0.1523
53,WA,6,Mason WA,8965.738032,43967.696,0.0761,0.2039
53,WA,6,Pierce WA,36468.30625,203262.141,0.3097,0.1794
53,WA,7,King WA,125111.9284,627836.652,0.9361,0.1993
53,WA,7,Snohomish WA,8535.398596,44626.37,0.0639,0.1913
53,WA,8,Chelan WA,15411.452,72453,0.1387,0.2127
53,WA,8,Douglas WA,3448.948168,16455.536,0.031,0.2096
53,WA,8,King WA,60993.4782,389522.438,0.5489,0.1566
53,WA,8,Kittitas WA,8993.486,40915,0.0809,0.2198
53,WA,8,Pierce WA,22268.80365,153129.446,0.2004,0.1454
53,WA,9,King WA,125779.6173,650023.68,0.9687,0.1935
53,WA,9,Pierce WA,4061.309216,22427.248,0.0313,0.1811
53,WA,10,Mason WA,3368.495968,16731.304,0.0309,0.2013
53,WA,10,Pierce WA,67845.92419,416412.23,0.6226,0.1629
53,WA,10,Thurston WA,37765.4812,239323.685,0.3465,0.1578
54,WV,1,Barbour WV,3264.896,16589,0.0315,0.1968
54,WV,1,Brooke WV,3529.4,24069,0.0341,0.1466
54,WV,1,Doddridge WV,1409.98,8202,0.0136,0.1719
54,WV,1,Gilmer WV,1681.702,8693,0.0162,0.1935
54,WV,1,Grant WV,2039.074,11937,0.0197,0.1708
54,WV,1,Hancock WV,4432.732,30676,0.0428,0.1445
54,WV,1,Harrison WV,11818.196,69099,0.1142,0.171
54,WV,1,Marion WV,9587.864,56418,0.0926,0.1699
54,WV,1,Marshall WV,4835.568,33107,0.0467,0.1461
54,WV,1,Mineral WV,4804.244,28212,0.0464,0.1703
54,WV,1,Monongalia WV,18941.299,96189,0.183,0.1969
54,WV,1,Ohio WV,6496.51,44443,0.0628,0.1462
54,WV,1,Pleasants WV,1117.194,7605,0.0108,0.1469
54,WV,1,Preston WV,6526.208,33520,0.0631,0.1947
54,WV,1,Ritchie WV,1655.223,10449,0.016,0.1584
54,WV,1,Taylor WV,2871.232,16895,0.0277,0.1699
54,WV,1,Tucker WV,1400.573,7141,0.0135,0.1961
54,WV,1,Tyler WV,1475.262,9208,0.0143,0.1602
54,WV,1,Wetzel WV,2484.162,16583,0.024,0.1498
54,WV,1,Wood WV,13120.797,86956,0.1268,0.1509
54,WV,2,Berkeley WV,17751.656,104169,0.1753,0.1704
54,WV,2,Braxton WV,2819.762,14523,0.0278,0.1942
54,WV,2,Calhoun WV,1241.448,7627,0.0123,0.1628
54,WV,2,Clay WV,1395.45,9386,0.0138,0.1487
54,WV,2,Hampshire WV,4152.276,23964,0.041,0.1733
54,WV,2,Hardy WV,2360.342,14025,0.0233,0.1683
54,WV,2,Jackson WV,4701.882,29211,0.0464,0.161
54,WV,2,Jefferson WV,9187.04,53498,0.0907,0.1717
54,WV,2,Kanawha WV,28262.051,193063,0.279,0.1464
54,WV,2,Lewis WV,3187.157,16372,0.0315,0.1947
54,WV,2,Morgan WV,3012.94,17541,0.0297,0.1718
54,WV,2,Pendleton WV,1293.386,7695,0.0128,0.1681
54,WV,2,Putnam WV,8075.232,55486,0.0797,0.1455
54,WV,2,Randolph WV,5792.849,29405,0.0572,0.197
54,WV,2,Roane WV,2392.854,14926,0.0236,0.1603
54,WV,2,Upshur WV,4792.507,24254,0.0473,0.1976
54,WV,2,Wirt WV,868.314,5717,0.0086,0.1519
54,WV,3,Boone WV,3523.024,24629,0.0342,0.143
54,WV,3,Cabell WV,16260.714,96319,0.1581,0.1688
54,WV,3,Fayette WV,7806.747,46039,0.0759,0.1696
54,WV,3,Greenbrier WV,5977.089,35480,0.0581,0.1685
54,WV,3,Lincoln WV,3429.234,21720,0.0333,0.1579
54,WV,3,Logan WV,6133.642,36743,0.0596,0.1669
54,WV,3,Mason WV,4610.01,27324,0.0448,0.1687
54,WV,3,McDowell WV,3542.298,22113,0.0344,0.1602
54,WV,3,Mercer WV,9974.104,62264,0.097,0.1602
54,WV,3,Mingo WV,4464.774,26839,0.0434,0.1664
54,WV,3,Monroe WV,2366.078,13502,0.023,0.1752
54,WV,3,Nicholas WV,4462.405,26233,0.0434,0.1701
54,WV,3,Pocahontas WV,1488.613,8719,0.0145,0.1707
54,WV,3,Raleigh WV,13845.028,78859,0.1346,0.1756
54,WV,3,Summers WV,2440.786,13927,0.0237,0.1753
54,WV,3,Wayne WV,7164.312,42481,0.0696,0.1686
54,WV,3,Webster WV,1543.222,9154,0.015,0.1686
54,WV,3,Wyoming WV,3832.961,23796,0.0373,0.1611
55,WI,1,Kenosha WI,26038.818,166426,0.2722,0.1565
55,WI,1,Milwaukee WI,11831.047,91640,0.1237,0.1291
55,WI,1,Racine WI,24580.29,195408,0.257,0.1258
55,WI,1,Rock WI,9660.269762,80557.923,0.101,0.1199
55,WI,1,Walworth WI,14404.7395,91002.725,0.1506,0.1583
55,WI,1,Waukesha WI,9130.304982,85833.378,0.0955,0.1064
55,WI,2,Dane WI,59174.172,488073,0.67,0.1212
55,WI,2,Green WI,5054.5,36842,0.0572,0.1372
55,WI,2,Iowa WI,3275.316,23687,0.0371,0.1383
