Zip,AGI Bracket,Filers,Itemizers,AGI,SLIncomeTax,PropertyTax,MortgageInterest,Contributions,contrib + mortgage,Total SALT,Exhibit: S-L Income Tax Effective Rate
14867,"$75,000 under $100,000",250,100,84740,4088.888889,4800,5550,2885.714286,8435.714286,8888.888889,0.04825217
14870,"$75,000 under $100,000",490,210,88061.90476,4515.789474,5468.421053,4606.25,3435.294118,8041.544118,9984.210526,0.051279716
14871,"$75,000 under $100,000",260,110,85009.09091,4070,5170,4600,3944.444444,8544.444444,9240,0.047877232
14873,"$75,000 under $100,000",90,40,78825,4166.666667,4366.666667,3500,2200,5700,8533.333333,0.05285971
14879,"$75,000 under $100,000",90,40,75725,3600,3866.666667,4400,2266.666667,6666.666667,7466.666667,0.047540442
14882,"$75,000 under $100,000",210,110,86009.09091,4088.888889,5590.909091,4937.5,2775,7712.5,9679.79798,0.047540194
14883,"$75,000 under $100,000",190,80,91887.5,3987.5,5775,4857.142857,2000,6857.142857,9762.5,0.043395456
14886,"$75,000 under $100,000",340,170,88288.23529,4368.75,6425,5461.538462,2453.846154,7915.384615,10793.75,0.04948281
14889,"$75,000 under $100,000",70,30,75200,3633.333333,5950,5000,1050,6050,9583.333333,0.048315603
14891,"$75,000 under $100,000",190,70,92257.14286,4657.142857,4157.142857,5133.333333,2816.666667,7950,8814.285714,0.050480025
14892,"$75,000 under $100,000",330,120,85491.66667,4518.181818,4290.909091,5140,2757.142857,7897.142857,8809.090909,0.052849383
14894,"$75,000 under $100,000",70,30,80100,3866.666667,3966.666667,5450,3050,8500,7833.333333,0.048272992
14895,"$75,000 under $100,000",350,110,84209.09091,5066.666667,5177.777778,3142.857143,3850,6992.857143,10244.44444,0.060167692
14901,"$75,000 under $100,000",320,100,88820,4755.555556,3788.888889,3175,3387.5,6562.5,8544.444444,0.053541495
14903,"$75,000 under $100,000",330,140,89642.85714,4146.153846,4723.076923,4000,3983.333333,7983.333333,8869.230769,0.046251915
14904,"$75,000 under $100,000",460,110,88554.54545,4209.090909,2736.363636,2811.111111,3700,6511.111111,6945.454545,0.047531054
14905,"$75,000 under $100,000",450,230,86617.3913,4125,4523.809524,3938.888889,4477.777778,8416.666667,8648.809524,0.047623231
99999,"$75,000 under $100,000",7460,4240,87196.93396,5781.571816,6313.358779,7124.365482,2458.860759,9583.226242,12094.93059,0.06630476
